"","rules","support","confidence","lift","count"
"150","{yogurt} => {domestic eggs}",0.0143365531265887,0.102769679300292,1.61977531397174,141
"7","{onions} => {other vegetables}",0.0142348754448399,0.459016393442623,2.37226811850142,140
"111","{margarine} => {yogurt}",0.0142348754448399,0.243055555555556,1.74231150793651,140
"112","{yogurt} => {margarine}",0.0142348754448399,0.102040816326531,1.74231150793651,140
"162","{fruit/vegetable juice} => {bottled water}",0.0142348754448399,0.19690576652602,1.78157149382098,140
"163","{bottled water} => {fruit/vegetable juice}",0.0142348754448399,0.128794848206072,1.78157149382098,140
"205","{pip fruit} => {rolls/buns}",0.0139298423995933,0.184139784946237,1.00111375618919,137
"262","{sausage} => {tropical fruit}",0.0139298423995933,0.148268398268398,1.41300358233498,137
"263","{tropical fruit} => {sausage}",0.0139298423995933,0.132751937984496,1.41300358233498,137
"413","{other vegetables,soda} => {whole milk}",0.0139298423995933,0.425465838509317,1.66512396408242,137
"414","{whole milk,soda} => {other vegetables}",0.0139298423995933,0.347715736040609,1.79704900891192,137
"415","{other vegetables,whole milk} => {soda}",0.0139298423995933,0.186141304347826,1.06746339840284,137
"12","{hamburger meat} => {other vegetables}",0.0138281647178444,0.415902140672783,2.14944695402881,136
"27","{canned beer} => {soda}",0.0138281647178444,0.178010471204188,1.02083555935463,136
"179","{whipped/sour cream} => {tropical fruit}",0.0138281647178444,0.19290780141844,1.8384188245643,136
"180","{tropical fruit} => {whipped/sour cream}",0.0138281647178444,0.131782945736434,1.8384188245643,136
"193","{pip fruit} => {citrus fruit}",0.0138281647178444,0.182795698924731,2.20859422472326,136
"194","{citrus fruit} => {pip fruit}",0.0138281647178444,0.167076167076167,2.20859422472326,136
"24","{dessert} => {whole milk}",0.0137264870360956,0.36986301369863,1.44751402297096,135
"30","{cream cheese } => {other vegetables}",0.0137264870360956,0.346153846153846,1.78897691903472,135
"36","{white bread} => {other vegetables}",0.0137264870360956,0.326086956521739,1.68526811213416,135
"164","{fruit/vegetable juice} => {tropical fruit}",0.0137264870360956,0.189873417721519,1.80950103032087,135
"165","{tropical fruit} => {fruit/vegetable juice}",0.0137264870360956,0.130813953488372,1.80950103032087,135
"54","{beef} => {rolls/buns}",0.0136248093543467,0.25968992248062,1.41185759402814,134
"74","{pork} => {root vegetables}",0.0136248093543467,0.236331569664903,2.16820987654321,134
"75","{root vegetables} => {pork}",0.0136248093543467,0.125,2.16820987654321,134
"93","{bottled beer} => {rolls/buns}",0.0136248093543467,0.169191919191919,0.919846614291059,134
"22","{long life bakery product} => {whole milk}",0.0135231316725979,0.361413043478261,1.41444380525615,133
"38","{chocolate} => {soda}",0.0135231316725979,0.272540983606557,1.56293911007026,133
"230","{citrus fruit} => {bottled water}",0.0135231316725979,0.163390663390663,1.47833226720071,133
"231","{bottled water} => {citrus fruit}",0.0135231316725979,0.122355105795768,1.47833226720071,133
"247","{shopping bags} => {tropical fruit}",0.0135231316725979,0.137254901960784,1.30804453564371,133
"248","{tropical fruit} => {shopping bags}",0.0135231316725979,0.128875968992248,1.30804453564371,133
"356","{pip fruit,other vegetables} => {whole milk}",0.0135231316725979,0.517509727626459,2.02535144098935,133
"357","{pip fruit,whole milk} => {other vegetables}",0.0135231316725979,0.449324324324324,2.32217799775603,133
"358","{other vegetables,whole milk} => {pip fruit}",0.0135231316725979,0.18070652173913,2.3887750555166,133
"43","{coffee} => {other vegetables}",0.013421453990849,0.231173380035026,1.19473998562506,132
"123","{butter} => {rolls/buns}",0.013421453990849,0.242201834862385,1.31678001430158,132
"202","{pip fruit} => {soda}",0.0133197763091002,0.176075268817204,1.00973776607417,131
"214","{pastry} => {tropical fruit}",0.0132180986273513,0.148571428571429,1.41589147286822,130
"215","{tropical fruit} => {pastry}",0.0132180986273513,0.125968992248062,1.41589147286822,130
"368","{citrus fruit,other vegetables} => {whole milk}",0.0130147432638536,0.450704225352113,1.76389815214406,128
"369","{citrus fruit,whole milk} => {other vegetables}",0.0130147432638536,0.426666666666667,2.20507969872132,128
"370","{other vegetables,whole milk} => {citrus fruit}",0.0130147432638536,0.173913043478261,2.10127123170601,128
"119","{butter} => {root vegetables}",0.0129130655821047,0.23302752293578,2.13789709708339,127
"120","{root vegetables} => {butter}",0.0129130655821047,0.118470149253731,2.13789709708339,127
"395","{root vegetables,yogurt} => {other vegetables}",0.0129130655821047,0.5,2.58407777193904,127
"396","{root vegetables,other vegetables} => {yogurt}",0.0129130655821047,0.272532188841202,1.95361084347902,127
"397","{other vegetables,yogurt} => {root vegetables}",0.0129130655821047,0.297423887587822,2.72869770002447,127
"14","{hygiene articles} => {whole milk}",0.0128113879003559,0.388888888888889,1.52197462086041,126
"236","{citrus fruit} => {soda}",0.0128113879003559,0.154791154791155,0.887679887679888,126
"249","{shopping bags} => {root vegetables}",0.0128113879003559,0.130030959752322,1.1929612772053,126
"250","{root vegetables} => {shopping bags}",0.0128113879003559,0.117537313432836,1.1929612772053,126
"20","{waffles} => {whole milk}",0.012709710218607,0.330687830687831,1.29419610617382,125
"40","{chocolate} => {other vegetables}",0.012709710218607,0.256147540983607,1.32381033398517,125
"404","{root vegetables,rolls/buns} => {whole milk}",0.012709710218607,0.523012552301255,2.04688756541299,125
"405","{root vegetables,whole milk} => {rolls/buns}",0.012709710218607,0.25987525987526,1.41286521883537,125
"406","{whole milk,rolls/buns} => {root vegetables}",0.012709710218607,0.224416517055655,2.05889593772609,125
"101","{brown bread} => {soda}",0.0126080325368582,0.19435736677116,1.11458000127951,124
"104","{brown bread} => {rolls/buns}",0.0126080325368582,0.19435736677116,1.05666373808422,124
"212","{pastry} => {sausage}",0.0125063548551093,0.140571428571429,1.49623376623377,123
"213","{sausage} => {pastry}",0.0125063548551093,0.133116883116883,1.49623376623377,123
"29","{cream cheese } => {yogurt}",0.0124046771733604,0.312820512820513,2.24241234955521,122
"47","{frozen vegetables} => {yogurt}",0.0124046771733604,0.257928118393235,1.84892350174742,122
"148","{domestic eggs} => {soda}",0.0124046771733604,0.195512820512821,1.1212061747776,122
"70","{napkins} => {yogurt}",0.0123029994916116,0.23495145631068,1.68421834753319,121
"341","{other vegetables,domestic eggs} => {whole milk}",0.0123029994916116,0.552511415525114,2.16233576270971,121
"342","{whole milk,domestic eggs} => {other vegetables}",0.0123029994916116,0.410169491525424,2.11981973155677,121
"343","{other vegetables,whole milk} => {domestic eggs}",0.0123029994916116,0.164402173913043,2.59117849428651,121
"377","{tropical fruit,root vegetables} => {other vegetables}",0.0123029994916116,0.584541062801932,3.0209991343442,121
"378","{tropical fruit,other vegetables} => {root vegetables}",0.0123029994916116,0.342776203966006,3.14477981903514,121
"379","{root vegetables,other vegetables} => {tropical fruit}",0.0123029994916116,0.259656652360515,2.47453796120704,121
"383","{tropical fruit,yogurt} => {other vegetables}",0.0123029994916116,0.420138888888889,2.17134312780989,121
"384","{tropical fruit,other vegetables} => {yogurt}",0.0123029994916116,0.342776203966006,2.45714574781754,121
"385","{other vegetables,yogurt} => {tropical fruit}",0.0123029994916116,0.283372365339578,2.7005496251112,121
"401","{root vegetables,rolls/buns} => {other vegetables}",0.0122013218098627,0.502092050209205,2.59488981282582,120
"402","{root vegetables,other vegetables} => {rolls/buns}",0.0122013218098627,0.257510729613734,1.40000996448373,120
"403","{other vegetables,rolls/buns} => {root vegetables}",0.0122013218098627,0.286396181384248,2.6275246678303,120
"8","{onions} => {whole milk}",0.0120996441281139,0.390163934426229,1.52696470158455,119
"69","{napkins} => {soda}",0.011997966446365,0.229126213592233,1.31396869427383,118
"166","{fruit/vegetable juice} => {root vegetables}",0.011997966446365,0.165963431786217,1.52262159665806,118
"167","{root vegetables} => {fruit/vegetable juice}",0.011997966446365,0.110074626865672,1.52262159665806,118
"260","{sausage} => {bottled water}",0.011997966446365,0.127705627705628,1.15545984221237,118
"261","{bottled water} => {sausage}",0.011997966446365,0.108555657773689,1.15545984221237,118
"380","{tropical fruit,root vegetables} => {whole milk}",0.011997966446365,0.570048309178744,2.23096900945999,118
"381","{tropical fruit,whole milk} => {root vegetables}",0.011997966446365,0.283653846153846,2.60236527698048,118
"382","{root vegetables,whole milk} => {tropical fruit}",0.011997966446365,0.245322245322245,2.33793050653516,118
"76","{pork} => {soda}",0.0118962887646162,0.206349206349206,1.18334953028831,117
"210","{pastry} => {shopping bags}",0.0118962887646162,0.133714285714286,1.35715170278638,117
"211","{shopping bags} => {pastry}",0.0118962887646162,0.120743034055728,1.35715170278638,117
"11","{berries} => {whole milk}",0.0117946110828673,0.35474006116208,1.38832809452012,116
"39","{chocolate} => {rolls/buns}",0.0117946110828673,0.237704918032787,1.29233160246128,116
"130","{newspapers} => {tropical fruit}",0.0117946110828673,0.147770700636943,1.4082605046166,116
"131","{tropical fruit} => {newspapers}",0.0117946110828673,0.112403100775194,1.4082605046166,116
"53","{beef} => {yogurt}",0.0116929334011185,0.222868217054264,1.59760124980225,115
"71","{napkins} => {rolls/buns}",0.0116929334011185,0.223300970873786,1.21402158570685,115
"3","{butter milk} => {whole milk}",0.0115912557193696,0.414545454545455,1.62238541402887,114
"23","{dessert} => {other vegetables}",0.0115912557193696,0.312328767123288,1.61416364932083,114
"45","{frozen vegetables} => {root vegetables}",0.0115912557193696,0.241014799154334,2.2111758858982,114
"46","{root vegetables} => {frozen vegetables}",0.0115912557193696,0.10634328358209,2.2111758858982,114
"183","{whipped/sour cream} => {soda}",0.0115912557193696,0.161702127659574,0.927312201476335,114
"4","{ham} => {whole milk}",0.0114895780376207,0.44140625,1.72750913997214,113
"132","{newspapers} => {root vegetables}",0.0114895780376207,0.143949044585987,1.32065191558133,113
"133","{root vegetables} => {newspapers}",0.0114895780376207,0.105410447761194,1.32065191558133,113
"338","{other vegetables,butter} => {whole milk}",0.0114895780376207,0.573604060913706,2.24488497377091,113
"339","{whole milk,butter} => {other vegetables}",0.0114895780376207,0.416974169741697,2.15498736700452,113
"340","{other vegetables,whole milk} => {butter}",0.0114895780376207,0.153532608695652,2.77062973673714,113
"416","{yogurt,rolls/buns} => {other vegetables}",0.0114895780376207,0.334319526627219,1.72781531496516,113
"417","{other vegetables,yogurt} => {rolls/buns}",0.0114895780376207,0.26463700234192,1.4387534096367,113
"418","{other vegetables,rolls/buns} => {yogurt}",0.0114895780376207,0.269689737470167,1.93323510788564,113
"25","{canned beer} => {shopping bags}",0.0113879003558719,0.146596858638743,1.48790516482151,112
"26","{shopping bags} => {canned beer}",0.0113879003558719,0.115583075335397,1.48790516482151,112
"144","{domestic eggs} => {tropical fruit}",0.0113879003558719,0.179487179487179,1.71051977738024,112
"145","{tropical fruit} => {domestic eggs}",0.0113879003558719,0.108527131782946,1.71051977738024,112
"6","{oil} => {whole milk}",0.011286222674123,0.402173913043478,1.57396754269105,111
"28","{canned beer} => {rolls/buns}",0.011286222674123,0.145287958115183,0.789887820930253,111
"77","{pork} => {rolls/buns}",0.011286222674123,0.195767195767196,1.06432856294658,111
"84","{frankfurter} => {soda}",0.011286222674123,0.191379310344828,1.09750175932442,111
"128","{newspapers} => {bottled water}",0.011286222674123,0.14140127388535,1.27937583133617,111
"129","{bottled water} => {newspapers}",0.011286222674123,0.102115915363385,1.27937583133617,111
"228","{citrus fruit} => {sausage}",0.011286222674123,0.136363636363636,1.45144628099174,111
"229","{sausage} => {citrus fruit}",0.011286222674123,0.12012987012987,1.45144628099174,111
"16","{salty snack} => {whole milk}",0.0111845449923742,0.295698924731183,1.15726180848833,110
"85","{frankfurter} => {yogurt}",0.0111845449923742,0.189655172413793,1.35951794510908,110
"108","{margarine} => {root vegetables}",0.0110828673106253,0.189236111111111,1.73613540371061,109
"109","{root vegetables} => {margarine}",0.0110828673106253,0.101679104477612,1.73613540371061,109
"42","{coffee} => {rolls/buns}",0.0109811896288765,0.189141856392294,1.02830854484147,108
"216","{pastry} => {root vegetables}",0.0109811896288765,0.123428571428571,1.13238805970149,108
"217","{root vegetables} => {pastry}",0.0109811896288765,0.100746268656716,1.13238805970149,108
"246","{shopping bags} => {bottled water}",0.0109811896288765,0.111455108359133,1.00842777434413,108
"389","{tropical fruit,rolls/buns} => {whole milk}",0.0109811896288765,0.446280991735537,1.7465871682129,108
"390","{tropical fruit,whole milk} => {rolls/buns}",0.0109811896288765,0.259615384615385,1.41145235361653,108
"391","{whole milk,rolls/buns} => {tropical fruit}",0.0109811896288765,0.193895870736086,1.84783516345873,108
"32","{chicken} => {root vegetables}",0.0108795119471276,0.253554502369668,2.32622064440829,107
"61","{curd} => {root vegetables}",0.0108795119471276,0.204198473282443,1.87340670217614,107
"177","{whipped/sour cream} => {citrus fruit}",0.0108795119471276,0.15177304964539,1.83376897206684,107
"178","{citrus fruit} => {whipped/sour cream}",0.0108795119471276,0.131449631449631,1.83376897206684,107
"350","{yogurt,whipped/sour cream} => {whole milk}",0.0108795119471276,0.524509803921569,2.05274728275711,107
"351","{whole milk,whipped/sour cream} => {yogurt}",0.0108795119471276,0.337539432176656,2.4196066439194,107
"352","{whole milk,yogurt} => {whipped/sour cream}",0.0108795119471276,0.194192377495463,2.70905252860692,107
"5","{sliced cheese} => {whole milk}",0.0107778342653787,0.439834024896266,1.72135600272772,106
"15","{salty snack} => {other vegetables}",0.0107778342653787,0.28494623655914,1.47264647218032,106
"17","{sugar} => {other vegetables}",0.0107778342653787,0.318318318318318,1.64511858153477,106
"195","{pip fruit} => {sausage}",0.0107778342653787,0.14247311827957,1.5164752362333,106
"196","{sausage} => {pip fruit}",0.0107778342653787,0.114718614718615,1.5164752362333,106
"374","{other vegetables,bottled water} => {whole milk}",0.0107778342653787,0.434426229508197,1.70019178957943,106
"375","{whole milk,bottled water} => {other vegetables}",0.0107778342653787,0.313609467455621,1.62078250784342,106
"376","{other vegetables,whole milk} => {bottled water}",0.0107778342653787,0.144021739130435,1.30308537658494,106
"21","{long life bakery product} => {other vegetables}",0.0106761565836299,0.285326086956522,1.47460959811739,105
"96","{brown bread} => {sausage}",0.0106761565836299,0.164576802507837,1.75174551154175,105
"97","{sausage} => {brown bread}",0.0106761565836299,0.113636363636364,1.75174551154175,105
"98","{brown bread} => {tropical fruit}",0.0106761565836299,0.164576802507837,1.56842330684552,105
"99","{tropical fruit} => {brown bread}",0.0106761565836299,0.101744186046512,1.56842330684552,105
"158","{fruit/vegetable juice} => {shopping bags}",0.0106761565836299,0.147679324894515,1.4988918063339,105
"159","{shopping bags} => {fruit/vegetable juice}",0.0106761565836299,0.108359133126935,1.4988918063339,105
"191","{pip fruit} => {pastry}",0.0106761565836299,0.141129032258065,1.58629032258065,105
"192","{pastry} => {pip fruit}",0.0106761565836299,0.12,1.58629032258065,105
"9","{berries} => {yogurt}",0.010574478901881,0.318042813455657,2.27984771890408,104
"197","{pip fruit} => {bottled water}",0.010574478901881,0.139784946236559,1.26475156047522,104
"359","{other vegetables,pastry} => {whole milk}",0.010574478901881,0.468468468468468,1.83342116489749,104
"360","{whole milk,pastry} => {other vegetables}",0.010574478901881,0.318042813455657,1.64369472955144,104
"361","{other vegetables,whole milk} => {pastry}",0.010574478901881,0.141304347826087,1.58826086956522,104
"58","{curd} => {whipped/sour cream}",0.0104728012201322,0.196564885496183,2.74214985653186,103
"59","{whipped/sour cream} => {curd}",0.0104728012201322,0.146099290780142,2.74214985653186,103
"344","{other vegetables,fruit/vegetable juice} => {whole milk}",0.0104728012201322,0.497584541062802,1.94737125402016,103
"345","{whole milk,fruit/vegetable juice} => {other vegetables}",0.0104728012201322,0.393129770992366,2.03175580541772,103
"346","{other vegetables,whole milk} => {fruit/vegetable juice}",0.0104728012201322,0.139945652173913,1.93581644040849,103
"410","{yogurt,soda} => {whole milk}",0.0104728012201322,0.382899628252788,1.49853475681105,103
"411","{whole milk,soda} => {yogurt}",0.0104728012201322,0.261421319796954,1.87396405262613,103
"412","{whole milk,yogurt} => {soda}",0.0104728012201322,0.186932849364791,1.07200266676544,103
"2","{butter milk} => {other vegetables}",0.0103711235383833,0.370909090909091,1.9169158744566,102
"142","{domestic eggs} => {citrus fruit}",0.0103711235383833,0.163461538461538,1.97499291249291,102
"143","{citrus fruit} => {domestic eggs}",0.0103711235383833,0.125307125307125,1.97499291249291,102
"156","{fruit/vegetable juice} => {citrus fruit}",0.0103711235383833,0.143459915611814,1.73332711307395,102
"157","{citrus fruit} => {fruit/vegetable juice}",0.0103711235383833,0.125307125307125,1.73332711307395,102
"362","{citrus fruit,root vegetables} => {other vegetables}",0.0103711235383833,0.586206896551724,3.02960842227336,102
"363","{citrus fruit,other vegetables} => {root vegetables}",0.0103711235383833,0.359154929577465,3.2950454593231,102
"364","{root vegetables,other vegetables} => {citrus fruit}",0.0103711235383833,0.218884120171674,2.64462570256562,102
"10","{berries} => {other vegetables}",0.0102694458566345,0.308868501529052,1.59628045850669,101
"35","{white bread} => {soda}",0.0102694458566345,0.243961352657005,1.39904367544119,101
"60","{curd} => {tropical fruit}",0.0102694458566345,0.192748091603053,1.83689678383336,101
"107","{margarine} => {bottled water}",0.0102694458566345,0.175347222222222,1.58651327558009,101
"365","{citrus fruit,yogurt} => {whole milk}",0.0102694458566345,0.474178403755869,1.85576784756823,101
"366","{citrus fruit,whole milk} => {yogurt}",0.0102694458566345,0.336666666666667,2.41335034013605,101
"367","{whole milk,yogurt} => {citrus fruit}",0.0102694458566345,0.183303085299456,2.21472462398052,101
"48","{frozen vegetables} => {rolls/buns}",0.0101677681748856,0.211416490486258,1.14940916745846,100
"83","{frankfurter} => {root vegetables}",0.0101677681748856,0.172413793103448,1.5818000514668,100
"100","{brown bread} => {root vegetables}",0.0101677681748856,0.156739811912226,1.438000046788,100
"110","{margarine} => {soda}",0.0101677681748856,0.173611111111111,0.995606575963719,100
"117","{butter} => {whipped/sour cream}",0.0101677681748856,0.18348623853211,2.55969809356497,100
"118","{whipped/sour cream} => {butter}",0.0101677681748856,0.141843971631206,2.55969809356497,100
"335","{pork,other vegetables} => {whole milk}",0.0101677681748856,0.469483568075117,1.8373939084834,100
"336","{pork,whole milk} => {other vegetables}",0.0101677681748856,0.458715596330275,2.37071355223766,100
"337","{other vegetables,whole milk} => {pork}",0.0101677681748856,0.135869565217391,2.35674986580784,100
"347","{yogurt,whipped/sour cream} => {other vegetables}",0.0101677681748856,0.490196078431373,2.5334095803324,100
"348","{other vegetables,whipped/sour cream} => {yogurt}",0.0101677681748856,0.352112676056338,2.52407300948548,100
"349","{other vegetables,yogurt} => {whipped/sour cream}",0.0101677681748856,0.234192037470726,3.26706196953843,100
"371","{sausage,other vegetables} => {whole milk}",0.0101677681748856,0.377358490566038,1.47684868870552,100
"372","{sausage,whole milk} => {other vegetables}",0.0101677681748856,0.340136054421769,1.75787603533268,100
"373","{other vegetables,whole milk} => {sausage}",0.0101677681748856,0.135869565217391,1.44618741765481,100
"1","{hard cheese} => {whole milk}",0.0100660904931368,0.410788381742739,1.6076815497174,99
"19","{waffles} => {other vegetables}",0.0100660904931368,0.261904761904762,1.35356454720617,99
"64","{curd} => {rolls/buns}",0.0100660904931368,0.188931297709924,1.02716379932399,99
"68","{napkins} => {tropical fruit}",0.0100660904931368,0.192233009708738,1.83198803341612,99
"81","{frankfurter} => {sausage}",0.0100660904931368,0.170689655172414,1.81681034482759,99
"82","{sausage} => {frankfurter}",0.0100660904931368,0.107142857142857,1.81681034482759,99
"160","{fruit/vegetable juice} => {sausage}",0.0100660904931368,0.139240506329114,1.48206751054852,99
"161","{sausage} => {fruit/vegetable juice}",0.0100660904931368,0.107142857142857,1.48206751054852,99
"332","{curd,yogurt} => {whole milk}",0.0100660904931368,0.582352941176471,2.27912502048173,99
"333","{whole milk,curd} => {yogurt}",0.0100660904931368,0.385214007782101,2.76135551496863,99
"334","{whole milk,yogurt} => {curd}",0.0100660904931368,0.17967332123412,3.37230365331597,99
